customer_id,age,gender,income_numeric,tenure,sub_plan,contract,monthly_charge,auto_renewal,late_payment,failed_transaction,default
71,30,M,1,0,basic,annual,324,0,0,1,1
72,44,F,3,21,standard,monthly,211,1,0,1,0
73,50,M,3,7,premium,annual,269,0,1,1,1
74,24,F,1,18,basic,monthly,453,0,0,0,1
75,59,F,2,14,standard,annual,390,0,1,1,1
76,53,M,1,3,basic,annual,496,1,0,1,1
77,31,M,1,5,premium,annual,348,1,0,0,1
78,25,F,1,11,premium,annual,205,1,1,0,1
79,62,F,1,4,standard,annual,470,1,1,1,1
80,46,F,1,9,premium,annual,130,1,0,1,1
81,62,F,1,12,premium,annual,317,1,0,1,1
82,40,M,1,14,standard,annual,74,1,1,1,1
83,61,F,2,13,basic,annual,259,0,0,0,1
84,74,F,3,9,standard,annual,485,1,0,1,1
85,62,M,2,13,standard,annual,128,0,0,0,0
86,25,F,2,12,basic,monthly,199,1,0,1,1
87,28,F,1,13,standard,annual,227,0,0,1,1
88,66,F,3,4,premium,annual,399,1,0,1,1
89,63,M,1,12,basic,annual,396,0,0,1,1
90,63,F,1,4,premium,annual,367,0,0,0,1
91,61,M,2,14,basic,annual,256,1,1,1,1
92,36,M,3,9,premium,monthly,197,1,1,1,1
93,69,M,3,11,standard,monthly,485,1,0,0,1
94,66,M,1,17,basic,monthly,309,0,1,0,1
95,42,F,1,12,premium,monthly,165,0,0,1,1
96,35,F,2,13,premium,annual,44,1,1,1,1
97,42,M,2,8,basic,annual,82,0,0,1,1
98,60,F,2,2,premium,monthly,76,0,1,1,1
99,54,F,1,14,premium,annual,427,1,1,0,1
100,54,M,1,10,standard,monthly,88,0,0,1,1
101,18,F,1,10,standard,monthly,413,1,0,0,1
102,32,M,3,14,premium,annual,229,0,0,1,1
103,37,F,1,11,standard,annual,314,1,1,0,1
104,50,M,2,9,premium,monthly,414,0,0,0,1
105,65,F,2,12,premium,monthly,283,1,1,1,1
106,27,M,3,6,premium,monthly,506,0,0,0,1
107,32,F,1,14,standard,monthly,330,0,1,1,1
108,64,F,2,13,premium,monthly,285,1,1,0,1
109,47,M,2,7,premium,monthly,346,0,1,0,1
110,36,F,3,8,premium,annual,419,0,1,1,1
111,53,M,2,10,basic,monthly,172,1,0,1,1
112,43,M,2,13,standard,annual,188,0,0,0,1
113,22,M,3,14,premium,annual,466,1,0,1,1
114,23,M,2,6,standard,annual,113,0,1,1,1
115,42,M,2,12,premium,monthly,158,0,1,0,1
116,63,M,1,18,premium,monthly,358,0,1,1,1
117,49,F,3,12,premium,annual,295,1,1,0,1
118,63,F,3,5,basic,monthly,158,0,1,1,1
119,35,F,3,6,basic,monthly,147,0,0,0,1
120,54,M,3,12,standard,monthly,317,1,1,0,1
121,59,M,3,6,standard,annual,111,0,1,1,1
122,63,F,2,17,premium,annual,457,0,1,0,1
123,57,F,1,19,basic,annual,218,0,1,0,1
124,28,F,3,9,standard,annual,337,0,0,1,1
125,30,F,3,14,standard,monthly,486,1,0,1,1
126,52,F,2,4,standard,monthly,435,1,0,1,1
127,38,F,3,20,standard,annual,317,1,1,1,1
128,47,M,3,14,premium,monthly,226,0,0,1,1
129,26,M,1,8,basic,monthly,416,1,0,0,1
130,26,M,1,3,basic,annual,330,0,0,0,1
131,53,F,2,9,standard,annual,462,0,0,1,1
132,32,M,1,19,standard,monthly,395,0,1,0,1
133,34,F,3,14,premium,monthly,429,1,0,0,1
134,33,F,2,12,premium,annual,193,0,1,1,0
135,33,F,2,16,basic,annual,396,1,1,1,1
136,33,M,2,9,basic,monthly,313,1,1,1,1
137,40,M,3,22,standard,monthly,183,0,0,1,1
138,53,F,2,12,standard,monthly,478,0,1,0,1
139,49,F,3,8,basic,annual,146,1,1,0,1
140,76,F,1,11,basic,monthly,331,0,0,1,1
141,47,M,1,19,premium,monthly,181,1,1,1,1
142,39,M,2,5,premium,monthly,273,1,0,0,1
143,46,F,1,6,premium,monthly,403,0,0,1,1
144,25,M,3,9,standard,annual,172,0,1,1,0
145,48,M,1,4,premium,annual,426,1,1,1,1
146,20,M,2,14,basic,monthly,440,1,1,1,1
147,31,F,2,12,premium,annual,485,1,1,0,1
148,74,M,3,8,premium,annual,498,1,0,1,1
149,33,F,2,10,standard,annual,431,0,0,0,1
150,29,M,3,11,basic,annual,226,1,1,0,1
151,37,F,2,2,basic,annual,88,1,0,1,1
152,51,M,3,2,premium,annual,222,0,1,1,1
153,55,F,1,5,premium,monthly,472,1,1,0,1
154,71,F,2,17,standard,annual,248,0,0,1,1
155,49,M,2,11,basic,annual,435,1,0,1,1
156,34,M,3,11,premium,monthly,326,1,0,1,1
157,57,M,3,4,basic,annual,88,1,1,1,1
158,51,F,1,8,basic,monthly,135,1,1,0,1
159,39,F,3,9,standard,annual,438,1,0,0,1
160,70,M,3,5,basic,monthly,71,1,0,0,1
161,16,F,2,9,premium,monthly,166,1,0,0,1
162,62,F,1,7,premium,annual,357,1,1,1,1
163,25,M,1,4,premium,monthly,377,1,0,1,1
164,50,M,3,9,basic,monthly,112,1,0,1,1
165,16,M,2,15,standard,annual,120,0,1,1,1
166,32,F,3,5,standard,annual,386,1,1,1,1
167,74,M,2,9,standard,annual,226,1,1,1,1
168,21,F,2,7,premium,monthly,219,1,0,1,1
169,47,M,1,13,premium,monthly,90,0,0,1,0
170,54,F,3,12,standard,annual,100,1,0,1,0
171,73,F,1,6,premium,monthly,338,1,1,1,1
172,55,F,1,6,standard,monthly,389,1,1,1,1
173,50,F,2,11,basic,annual,182,0,1,0,1
174,40,M,3,6,basic,annual,351,1,1,0,1
175,44,M,2,14,basic,annual,196,0,0,0,1
176,36,F,1,18,basic,annual,110,0,1,1,1
177,49,F,2,17,standard,annual,406,0,0,0,1
178,52,M,3,12,basic,monthly,370,0,0,1,1
179,49,M,3,14,standard,monthly,381,0,0,0,1
180,65,M,3,10,premium,annual,214,0,1,1,1
181,72,F,3,3,basic,annual,460,0,0,1,1
182,62,M,1,3,premium,monthly,318,1,1,1,1
183,45,F,2,12,standard,monthly,112,1,0,0,0
184,30,F,1,8,premium,annual,41,0,0,0,1
185,48,M,2,3,basic,monthly,420,1,1,1,1
186,44,M,1,15,premium,annual,497,1,0,1,1
187,55,M,2,12,premium,annual,174,1,0,1,1
188,41,M,3,8,basic,monthly,342,0,0,0,1
189,27,F,2,16,standard,annual,114,1,1,1,1
190,26,M,3,9,basic,monthly,486,1,0,0,1
191,54,M,1,19,standard,monthly,186,1,1,1,1
192,23,M,2,12,basic,annual,177,1,0,1,1
193,73,F,2,17,basic,annual,309,1,0,1,1
194,33,M,2,17,premium,monthly,190,0,0,0,1
195,49,M,1,9,premium,monthly,452,1,0,0,1
196,37,F,2,11,basic,annual,342,1,0,0,1
197,54,F,2,3,basic,monthly,343,0,1,0,1
198,39,M,2,10,standard,annual,174,0,1,1,1
199,49,M,1,15,basic,annual,233,1,1,1,1
200,35,F,3,13,standard,monthly,347,0,0,0,1
201,66,F,3,11,premium,annual,67,1,1,0,1
202,45,M,3,14,basic,annual,396,0,1,0,1
203,57,M,1,7,premium,annual,341,0,0,1,1
204,34,M,3,2,standard,monthly,199,1,0,0,1
205,51,F,3,12,standard,monthly,398,1,0,0,1
206,29,M,1,7,premium,annual,321,1,1,1,1
207,18,F,3,18,premium,monthly,467,0,0,1,1
208,47,M,3,19,standard,annual,395,1,0,1,1
209,61,M,3,9,premium,annual,56,1,1,1,0
210,55,F,2,10,basic,monthly,102,0,0,1,1
211,44,M,3,11,standard,monthly,180,1,1,0,1
212,58,M,3,6,standard,monthly,219,0,0,0,1
213,56,M,3,8,premium,annual,408,1,1,0,1
214,26,F,2,8,basic,monthly,91,0,0,0,1
215,17,M,2,14,premium,monthly,240,0,1,1,1
216,45,M,3,14,standard,annual,486,1,1,1,1
217,34,M,1,11,standard,annual,367,0,0,1,1
218,33,F,3,6,basic,monthly,392,1,0,0,1
219,41,F,1,10,standard,monthly,181,1,0,1,1
220,18,F,1,9,basic,annual,291,1,1,0,1
221,51,M,3,13,standard,monthly,137,1,0,1,0
222,52,F,3,4,premium,monthly,169,0,0,0,1
223,22,F,2,17,standard,annual,370,1,1,0,1
224,55,F,1,9,premium,annual,57,1,0,0,1
225,21,F,3,4,basic,monthly,165,0,1,0,0
226,61,F,1,21,premium,monthly,162,0,0,0,1
227,66,F,3,16,basic,annual,348,0,0,1,1
228,29,F,1,17,standard,annual,261,0,1,0,1
229,50,F,1,12,premium,annual,389,0,1,0,1
230,41,F,1,18,basic,monthly,223,1,1,1,1
231,45,F,3,9,basic,annual,262,0,1,1,1
232,25,F,1,4,premium,annual,366,0,0,1,1
233,42,M,1,10,standard,monthly,337,0,0,1,1
234,28,F,3,7,standard,monthly,193,1,1,1,1
235,28,M,1,11,premium,annual,393,0,1,0,1
236,50,M,2,8,standard,annual,304,0,0,1,1
237,27,M,1,3,standard,annual,406,0,0,1,1
238,41,F,3,3,premium,monthly,214,1,1,0,1
239,39,F,3,14,standard,annual,402,1,1,1,1
240,64,F,3,13,premium,monthly,226,0,1,1,1
241,46,F,3,12,premium,annual,48,0,0,0,1
242,30,M,2,8,standard,monthly,355,0,1,0,0
243,29,M,3,17,premium,monthly,450,0,0,1,1
244,54,M,2,17,basic,annual,375,0,0,0,1
245,43,M,2,9,standard,annual,276,1,1,0,1
246,54,F,3,5,basic,monthly,267,0,1,1,1
247,50,F,1,10,basic,monthly,490,0,0,0,1
248,74,F,1,23,premium,annual,193,0,0,1,0
249,61,F,2,13,standard,monthly,90,1,0,1,1
250,71,F,3,5,standard,monthly,222,1,0,1,1
251,38,F,2,13,basic,annual,101,0,1,0,1
252,61,M,1,8,standard,monthly,49,1,0,0,1
253,45,M,1,12,standard,monthly,207,1,0,0,1
254,57,F,3,5,standard,monthly,481,0,1,1,1
255,29,M,1,5,standard,annual,389,1,1,1,1
256,54,F,1,17,standard,monthly,78,1,0,1,1
257,66,F,2,7,basic,annual,70,1,1,1,1
258,65,M,3,11,standard,monthly,168,0,0,0,1
259,47,F,2,13,premium,annual,295,0,0,0,1
260,76,M,3,22,premium,monthly,84,0,0,1,0
261,57,M,3,15,basic,monthly,392,1,0,1,0
262,54,F,2,8,basic,annual,241,1,0,0,1
263,43,M,2,12,standard,monthly,54,1,0,1,1
264,39,M,2,13,premium,monthly,164,1,1,0,1
265,37,F,1,17,standard,annual,398,1,0,1,1
266,30,F,1,8,premium,monthly,213,1,1,0,1
267,48,M,1,3,basic,annual,261,1,0,1,1
268,31,F,2,7,basic,annual,358,0,0,1,1
269,35,M,3,11,premium,annual,479,0,0,1,1
270,35,F,1,10,basic,monthly,79,0,1,0,1
271,20,M,1,20,basic,annual,465,0,0,0,1
272,34,F,3,14,basic,monthly,116,0,1,1,1
273,30,F,3,6,standard,annual,287,0,0,0,0
274,43,M,2,11,premium,annual,437,1,1,1,1
275,31,F,2,8,premium,monthly,293,1,0,0,1
276,29,M,3,10,basic,annual,132,0,1,0,1
277,25,M,3,16,standard,monthly,187,1,0,1,1
278,54,M,3,11,premium,monthly,306,0,1,0,1
279,60,F,1,6,standard,annual,238,1,0,1,1
280,57,M,3,8,basic,monthly,439,0,0,1,1
281,43,M,3,11,standard,monthly,117,1,1,0,1
282,55,F,3,11,basic,annual,336,1,0,0,1
283,63,F,1,6,premium,monthly,300,1,0,0,1
284,46,F,3,3,premium,annual,225,0,1,1,1
285,25,M,3,4,standard,monthly,261,1,0,0,1
286,55,F,3,14,basic,monthly,312,1,0,1,1
287,56,M,2,6,premium,monthly,321,1,0,0,1
288,46,M,2,15,standard,monthly,390,0,0,1,1
289,55,F,2,11,basic,monthly,107,0,0,1,0
290,34,M,3,14,premium,annual,456,1,1,1,1
291,31,F,1,14,premium,monthly,486,1,0,0,1
292,53,M,1,7,premium,monthly,351,0,0,1,1
293,44,M,2,6,standard,monthly,114,1,1,1,1
294,51,M,3,15,standard,monthly,295,1,0,0,1
295,71,F,2,18,premium,monthly,288,0,0,1,1
296,49,F,2,22,standard,annual,159,1,0,1,0
297,36,F,1,19,standard,monthly,388,1,0,0,1
298,34,M,2,19,standard,annual,376,0,0,0,0
299,70,F,3,17,premium,monthly,235,1,1,1,1
300,68,F,1,5,premium,monthly,475,1,1,1,1
301,22,M,1,11,basic,annual,98,1,1,1,1
302,51,M,1,12,premium,monthly,475,0,1,0,1
303,51,M,2,9,basic,annual,486,1,0,0,1
304,66,F,3,10,standard,monthly,206,0,1,1,1
305,32,F,3,1,premium,annual,324,1,1,0,1
306,49,F,3,14,premium,annual,235,1,1,1,1
307,74,M,1,11,basic,monthly,286,1,1,0,1
308,33,F,2,12,premium,monthly,490,0,1,1,1
309,52,F,2,15,basic,monthly,456,0,0,1,1
310,52,M,1,1,basic,monthly,371,1,0,1,1
311,17,F,1,18,standard,annual,100,1,0,1,1
312,30,F,1,6,standard,annual,194,0,0,1,1
313,38,F,3,10,premium,monthly,73,0,0,1,1
314,45,M,2,6,premium,annual,232,1,0,0,1
315,35,F,3,12,premium,monthly,126,1,0,1,1
316,38,F,2,11,standard,monthly,481,1,1,0,0
317,39,F,3,21,standard,monthly,120,0,0,1,0
318,66,F,2,12,premium,annual,463,1,0,0,1
319,41,F,1,21,standard,annual,108,1,1,0,1
320,37,M,3,20,premium,monthly,113,1,1,0,0
321,51,F,1,12,basic,annual,179,0,1,1,1
322,63,F,1,10,premium,annual,108,0,1,0,1
323,46,F,3,7,standard,monthly,267,1,1,1,1
324,48,M,3,22,standard,annual,304,1,1,0,1
325,44,F,3,2,premium,annual,364,1,1,1,1
326,51,F,2,13,premium,monthly,455,0,1,0,1
327,78,F,1,5,standard,annual,53,1,1,1,1
328,39,M,3,6,standard,monthly,117,0,0,0,1
329,27,F,2,5,premium,monthly,62,1,1,0,1
330,63,F,2,6,standard,monthly,379,1,0,1,1
331,55,F,2,8,premium,monthly,222,0,1,1,1
332,63,M,2,13,standard,monthly,449,1,1,1,1
333,47,F,3,8,basic,annual,160,1,1,0,1
334,51,F,3,12,premium,annual,470,1,0,0,1
335,56,M,3,8,basic,annual,412,0,1,1,1
336,47,F,1,0,premium,annual,178,1,0,1,1
337,54,M,1,4,premium,annual,87,1,0,0,1
338,40,M,3,13,basic,monthly,79,1,0,1,1
339,46,F,1,5,standard,monthly,207,0,0,1,1
340,60,M,2,6,standard,annual,488,0,1,1,1
341,30,F,3,23,basic,monthly,411,1,0,1,1
342,67,M,3,1,basic,monthly,144,0,1,0,1
343,73,F,1,8,basic,annual,194,1,0,1,1
344,48,M,2,21,basic,annual,132,0,0,0,1
345,13,M,1,11,standard,annual,134,0,1,1,1
346,30,F,2,12,standard,monthly,458,1,0,1,1
347,37,F,1,8,premium,annual,471,0,1,1,1
348,46,M,2,12,basic,monthly,413,1,0,0,1
349,42,M,2,15,premium,monthly,252,0,1,1,1
350,18,M,1,7,premium,annual,298,0,1,1,1
351,51,F,1,6,standard,annual,125,1,0,1,1
352,40,M,2,0,basic,annual,428,0,1,0,1
353,66,F,3,16,standard,annual,98,0,1,1,0
354,41,F,2,16,premium,annual,184,0,1,1,1
355,48,F,2,5,basic,annual,175,0,1,1,1
356,71,F,2,15,standard,monthly,99,1,0,0,1
357,39,M,3,6,standard,monthly,261,1,0,1,1
358,34,F,2,8,premium,annual,148,1,1,1,1
359,24,M,3,8,standard,monthly,271,1,0,0,1
360,28,F,3,18,basic,monthly,271,0,1,1,1
361,29,M,2,21,premium,monthly,408,1,0,0,0
362,41,M,2,8,standard,monthly,356,0,1,0,1
363,63,F,3,11,premium,annual,245,1,0,1,0
364,70,M,2,12,basic,annual,480,1,1,0,1
365,45,F,1,16,premium,annual,54,0,1,0,1
366,64,M,1,15,premium,monthly,285,0,0,1,1
367,39,M,1,12,basic,monthly,437,0,0,0,1
368,59,M,3,14,basic,monthly,97,1,1,1,1
369,66,F,2,3,basic,annual,85,1,1,0,1
370,32,M,1,-1,premium,annual,413,0,1,0,1
371,62,M,3,11,basic,annual,321,0,0,1,1
372,38,M,3,3,premium,monthly,356,0,0,0,1
373,63,F,3,15,premium,monthly,375,0,0,1,1
374,20,F,3,15,basic,monthly,459,0,0,1,1
375,53,M,3,-1,basic,monthly,461,1,0,0,1
376,46,F,3,5,standard,annual,129,1,0,0,1
377,60,F,3,10,standard,annual,337,1,0,0,1
378,64,M,1,17,basic,annual,58,0,1,1,1
379,35,M,1,8,standard,annual,423,1,1,0,1
380,19,M,2,12,premium,monthly,60,1,0,1,1
381,45,F,2,4,premium,annual,194,1,0,0,1
382,34,F,1,7,standard,annual,244,1,1,0,1
383,56,F,1,14,standard,annual,470,0,0,1,1
384,70,M,3,2,basic,monthly,70,1,1,1,1
385,43,M,1,18,premium,annual,333,1,0,1,1
386,73,M,1,2,standard,monthly,302,1,1,1,1
387,38,F,3,0,standard,monthly,183,1,1,1,1
388,37,F,1,15,basic,monthly,321,1,0,1,1
389,22,M,1,9,standard,annual,193,1,1,1,1
390,35,M,2,16,standard,annual,378,0,0,0,1
391,68,M,2,20,premium,monthly,280,0,1,1,1
392,56,M,1,8,standard,annual,303,1,1,0,1
393,45,F,1,1,standard,annual,377,1,0,1,1
394,59,F,3,2,standard,annual,221,0,1,0,1
395,40,M,3,12,standard,monthly,257,0,0,1,1
396,51,F,3,13,standard,monthly,343,0,0,0,1
397,37,M,1,15,basic,monthly,459,1,0,1,1
398,53,F,1,10,basic,monthly,200,0,0,0,1
399,73,F,3,15,basic,monthly,461,1,0,0,1
400,54,M,3,14,basic,annual,298,1,1,1,1
401,46,M,3,7,basic,annual,170,1,1,1,1
402,59,M,2,23,basic,monthly,204,0,0,0,1
403,66,M,1,9,basic,annual,288,0,1,0,1
404,70,F,3,14,basic,annual,424,0,0,1,1
405,28,M,2,10,standard,monthly,233,1,0,1,1
406,39,M,1,12,basic,annual,198,0,1,1,1
407,61,F,2,15,standard,annual,65,1,1,1,1
408,20,M,2,10,premium,monthly,124,0,1,0,1
409,53,F,1,12,premium,monthly,147,1,1,1,1
410,58,M,2,10,standard,monthly,236,0,1,0,1
411,42,M,1,4,basic,annual,199,0,1,0,1
412,41,F,2,3,premium,monthly,326,0,1,0,1
413,43,M,3,17,basic,monthly,126,1,0,0,1
414,61,F,2,16,basic,monthly,144,0,1,0,0
415,51,F,2,5,premium,annual,342,1,0,1,1
416,30,M,3,8,standard,monthly,420,0,0,1,1
417,59,M,3,11,basic,monthly,345,0,0,0,1
418,34,F,2,8,premium,annual,300,1,1,0,1
419,54,M,1,10,basic,annual,471,0,0,1,1
420,50,F,3,8,premium,monthly,114,1,1,1,1
421,36,M,1,8,standard,monthly,381,0,1,1,1
422,44,F,2,0,basic,annual,100,1,1,0,1
423,27,F,3,5,premium,annual,201,1,1,0,1
424,62,F,2,13,standard,annual,108,1,1,1,1
425,21,M,2,12,standard,monthly,125,1,1,0,1
426,60,F,1,22,standard,monthly,112,1,0,1,1
427,37,F,1,1,standard,monthly,364,1,1,0,1
428,64,F,2,12,basic,monthly,364,0,0,0,1
429,37,M,2,12,standard,monthly,256,1,1,0,1
430,64,M,2,9,standard,annual,135,1,1,0,1
431,49,M,1,11,premium,annual,339,1,1,0,1
432,63,F,2,10,basic,monthly,184,0,1,0,1
433,35,M,3,12,basic,monthly,496,0,1,0,1
434,54,F,1,12,standard,monthly,90,0,1,0,1
435,54,F,3,4,standard,annual,335,0,0,1,1
436,64,M,2,6,basic,annual,58,1,0,0,1
437,44,F,2,6,basic,monthly,119,0,1,0,1
438,28,M,2,10,premium,monthly,111,0,0,1,1
439,31,F,2,21,premium,monthly,96,1,1,0,1
440,40,M,3,7,standard,annual,361,1,1,0,0
441,52,M,1,5,premium,annual,483,0,1,1,1
442,51,M,2,8,premium,annual,292,0,1,0,1
443,73,F,3,19,standard,monthly,384,0,1,0,0
444,35,F,3,16,standard,monthly,219,1,1,1,1
445,31,F,1,17,standard,annual,266,1,0,1,1
446,38,M,3,17,standard,monthly,128,0,0,1,1
447,30,M,2,10,premium,monthly,184,0,1,0,1
448,32,M,1,2,basic,monthly,218,0,0,0,1
449,61,M,3,16,premium,annual,69,0,1,1,1
450,63,F,1,3,basic,monthly,330,0,0,0,1
451,35,F,2,3,premium,annual,130,0,0,1,1
452,49,F,2,12,premium,monthly,251,1,1,0,1
453,65,F,2,9,basic,annual,48,1,1,0,1
454,64,M,1,14,premium,monthly,168,0,1,0,1
455,21,F,2,15,premium,monthly,399,0,1,1,1
456,49,F,2,15,basic,monthly,328,1,0,1,1
457,34,M,2,2,premium,monthly,101,0,1,0,1
458,46,F,3,10,premium,annual,352,1,1,1,1
459,60,M,2,13,standard,annual,385,0,0,1,1
460,61,M,3,5,standard,monthly,313,0,0,1,1
461,23,M,1,14,standard,annual,309,1,1,1,1
462,52,F,3,1,standard,monthly,290,1,1,1,1
463,44,F,2,14,premium,monthly,279,0,0,0,1
464,70,F,3,12,standard,monthly,302,0,1,0,1
465,57,M,1,11,basic,monthly,278,0,1,0,1
466,44,M,3,8,premium,annual,401,1,0,1,1
467,41,F,3,13,standard,annual,70,1,0,1,1
468,30,F,1,9,standard,annual,353,1,1,1,1
469,55,F,3,5,basic,annual,324,0,0,1,1
470,34,F,2,13,basic,annual,384,1,0,0,1
471,47,F,1,12,premium,annual,260,1,0,1,1
472,51,M,3,8,premium,annual,409,1,1,1,1
473,53,M,1,9,basic,monthly,353,0,0,0,1
474,63,M,2,19,standard,monthly,127,1,0,0,0
475,71,F,1,13,standard,annual,2467,0,1,1,1
476,43,F,1,-1,premium,annual,455,0,0,1,1
477,35,F,1,10,basic,monthly,240,1,1,0,1
478,27,F,3,10,premium,annual,166,0,0,0,0
479,51,M,1,19,premium,annual,481,1,0,1,1
480,66,F,3,20,premium,monthly,299,1,0,1,1
481,53,F,1,12,basic,annual,331,1,1,1,0
482,35,M,2,14,premium,annual,135,0,0,1,1
483,31,M,1,16,basic,monthly,422,0,1,1,1
484,69,F,3,3,standard,monthly,330,1,0,0,1
485,67,M,1,6,standard,annual,253,0,0,0,1
486,57,F,2,4,standard,annual,85,1,1,1,1
487,41,F,3,19,premium,annual,430,0,0,1,1
488,15,M,1,6,basic,monthly,314,1,1,1,1
489,37,F,1,3,standard,annual,72,0,0,1,1
490,23,M,3,19,premium,monthly,321,1,0,0,1
491,58,M,2,19,basic,monthly,63,0,0,0,1
492,29,M,3,7,premium,annual,434,0,0,0,1
493,54,M,2,14,basic,annual,107,0,0,0,1
494,33,F,2,6,premium,annual,374,1,0,0,1
495,42,M,3,1,premium,monthly,429,1,0,0,1
496,34,F,3,7,standard,monthly,401,0,0,0,1
497,54,M,1,23,standard,monthly,186,1,1,1,0
498,23,F,3,2,standard,monthly,169,0,1,1,1
499,66,M,1,20,standard,monthly,484,0,1,1,1
500,44,M,2,12,standard,annual,436,1,0,0,0
501,29,F,2,9,standard,annual,439,0,0,1,1
502,59,F,2,12,premium,annual,184,0,0,0,1
503,49,M,3,4,premium,annual,72,0,0,1,1
504,31,F,3,11,basic,monthly,250,0,0,1,1
505,38,M,3,9,basic,monthly,416,0,1,1,1
506,38,M,1,11,premium,annual,428,0,1,0,1
507,62,F,3,20,basic,annual,55,1,1,0,1
508,73,F,3,16,standard,annual,476,1,0,1,1
509,34,F,2,12,standard,annual,79,0,0,0,0
510,57,M,1,0,standard,monthly,253,1,0,0,1
511,40,F,1,12,premium,annual,318,1,0,0,1
512,45,F,2,7,basic,annual,99,0,0,0,1
513,42,F,1,3,premium,monthly,285,1,0,1,1
514,61,F,1,6,standard,annual,406,0,1,1,1
515,48,F,2,9,standard,annual,91,0,0,1,1
516,61,M,1,4,basic,monthly,295,1,0,0,1
517,34,M,1,10,premium,monthly,203,0,1,1,1
518,22,F,1,20,basic,annual,419,0,1,0,1
519,13,F,3,9,basic,annual,478,0,0,0,1
520,32,M,1,21,premium,annual,327,1,0,0,1
521,61,F,2,12,basic,annual,49,0,0,1,0
522,15,F,2,18,premium,monthly,406,0,0,0,0
523,55,F,1,15,basic,annual,113,1,0,0,1
